SName,Lyric,Artist,Songs,Popularity,Genre,Genres
Sabote o Malote,"O sabote, o malote não, conquistas do time. Cîroc, haxixe e som com as modelo prive. Estrofes do nosso dom pras gata se envolver. Prazer sem se comprometer. Um brinde pros amigão que não vão mais voltar. Um brinde pros recalcado que tenta rodiar. Sei que todo mal olhado não vai me alcançar. O senhor é meu pastor e nada me faltará. Toda noite nós tá no jet pesadão. Fato, quis se apegar, não é uma opção. Porque espaço não vai faltar na cama box, então. Capricha na sentada pra ganhar uma atenção. Toda noite nós tá no jet pesadão. É fato, quis se apegar, não é uma opção. Porque espaço, tá ligado? Não vai faltar não. Dá uma sentada de leve pra ganhar uma atenção. Capricha nessa sentada pra ganhar uma condição. Tá ligado que é o Dj Jorgin na produção",MC Hariel,49,2.4,Funk Carioca,Funk Carioca
Vinho Amargo,"Desafio o Tempo. Faço pouco do azar. Perdido num pé de vento. Ou numa mesa de bar. Náufrago da noite. Do que posso contar?. Bandeiras esquecidas. Ou um lenço de mulher vulgar. Ai, essa dor no peito. No fundo do olhar. Bebe desse copo, meu amigo. Sabe companheiro. Eu não sei perder. Ergue o vinho amargo. Que se vai fazer?. Pobre do meu povo. E de todos nós. Nos calaram tanto tempo. Já não temos voz. Ai essa dor no peito. No fundo do olhar. Bebe desse copo, meu amigo.",Kleiton e Kledir,78,1.1,Pop,MPB; Pop; Regional; Jovem Guarda; Bossa Nova; Clássico; Gospel/Religioso; Músicas Gaúchas; Funk; Dance
Tô à Toa Tókio,"Tô à toa,Tókio. Tô à toa, Tókio. Sobrevoa nave louca,Tókio, Tókio. Sol nascendo, oriente púrpura. Por pura paixão. À procura da aventura pura, pura, pura, pura. Por pura paixão. Tô à toa,. Tô à toa,. Tô à toa,. O mistério me fascina. E escapa à razão. Fugi em vão do conhecido. Fui então, Tókio. Navegando à deriva sem missão. Tókio.. Quero conhecera a sua sedução, Tókio. Tô à tôa.",Lobão,112,1.3,Rock,Rock; MPB; Rock Alternativo; Punk Rock; Psicodelia; Progressivo; Pop/Rock; Axé; Romântico; Pós-Punk; Bossa Nova
Ponto Final,"Destemperou, perdeu o sal. E desabou no temporal. Foi tanta dor, foi tanto mal. Mal começou, ponto final. E o nosso amor, foi desamor total. Foi tanto sei quê de tristeza. Que a gente cansou de se encantar. Foi tanto sorriso sem gosto. Que a gente perdeu o paladar. Quem dera que a gente pudesse. Voltar nosso tempo e temperar. O nosso amor com mais sabor. Sem dissabor, recomeçar (Pois é)",Arlindo Cruz,201,5.2,Samba,Samba; Pagode; Samba Enredo; Romântico; Axé; Reggae; Velha Guarda; Black Music; Forró; Funk
A Cigarra,Tantas vezes me mataram. Tanta vezes eu morri. Mas agora estou aqui. Ressuscitando. Agradeço ao meu destino. E a essa mão com um punhal. Porque me matou tão mal. E eu segui cantando. Cantando ao sol. Como uma cigarra. Depois de um ano em baixo da terra. Igual a um sobrevivente. Regressando da guerra. Tantas vezes me afastaram. Tantas reapareci. E por tudo que vivi. vivi chorando. Mas depois de tanto pranto. Eu aos poucos percebi. Que o meu sonho não tem dono. E segui cantando. Cantando ao sol. Como uma cigarra. Depois de um ano em baixo da terra. Igual a um sobrevivente. Regressando da guerra. Tantas vezes te mataram. Tantas ressuscitarás. Tantas noites passarás. Desesperando. Mas na hora do naufrágio. Na hora da escuridão. Alguém te resgatará. Para ir cantando. Cantando ao sol. Como uma cigarra. Depois de um ano em baixo da terra. Igual a um sobrevivente. Regressando da guerra,Renato Teixeira,203,1.1,Sertanejo,Regional; Sertanejo; MPB; Folk; Axé
O Resto É Blá-blá-blá,"Se eu for seu eleito. Vou fazer reforma agrária no seu coração. Cada um de mim. Vai morar em uma parte do seu peito. Compulsório sobre o meu amor. Eu prometo que jamais irei cobrar. Reajuste em nossas relações. Por segundo você vai ganhar. O resto é blá-blá-blá…. Se eu for seu eleito. Certamente não vou congelar seu jeito. Nem cobrar imposto. Por seu rosto que eu acho tão perfeito. Vou inaugurar um jogo aberto. Respeitar os seus direitos de mulher. Meu mandato vai durar pra sempre. Pelo tempo que você quiser. O resto é blá-blá-blá…. Por favor, diga que sim. Não se esqueça de votar em mim",Erasmo Carlos,225,2.3,Rock,Rock; Jovem Guarda; Romântico; MPB; Soul Music; Psicodelia; Samba; Dance; Classic Rock; Fado; Forró; Funk; Axé; Bossa Nova
A Chinela Vai Cantar,"É hoje que a chinela vai cantar,. O chicote estralar,. Fia chora e a mãe não vê,. Hoje o bicho vai pegar.. A chinela vai cantar,. O chicote estralar,. Fia chora e mãe não vê,. Hoje o bicho vai pegar.. Tô desde cedo com a galera no buteco,. Muita mulher, muita cerveja no caneco,. Tô preparando que mais tarde tem um rolo. O trem vai esquentar.. O povo doido, tá tudo descontrolado,. Tudo bebendo pro show do Humberto & Ronaldo,. Já fui embora do buteco,. Tô na festa, tem modão aqui.. É hoje que a chinela vai cantar,. O chicote estralar,. Fia chora e mãe não vê,. Hoje o bicho vai pegar.. A chinela vai cantar,. O chicote estralar,. Fia chora e a mãe não vê,. Hoje o bicho vai pegar. (3x). . Tô desde cedo com a galera no buteco,. Muita mulher, muita cerveja no caneco,. Tô preparando que mais tarde tem um rolo. O trem vai esquentar.. O povo doido, tá tudo descontrolado,. Tudo bebendo pro show do Humberto & Ronaldo,. Já fui embora do buteco,. Tô na festa, tem modão aqui.. É hoje que a chinela vai cantar,. O chicote estralar,. Fia chora e a mãe não vê,. Hoje o bicho vai pegar.. A chinela vai cantar,. O chicote estralar,. Fia chora e a mãe não vê,. Hoje o bicho vai pegar. (7x). Fia chora e a mãe não vê,. Hoje o bicho vai pegar.",Humberto e Ronaldo,145,3.3,Sertanejo,Romântico; Sertanejo; House; Funk Carioca; Trilha Sonora; Electro Swing; Axé; Black Music; Funk; Pop; Forró; Tropical House; Electronica; Country
Jardins da Babilônia,"Suspenderam os jardins da Babilônia. E eu pra não ficar por baixo. Resolvi botar as asas pra fora, porque. Quem não chora daqui, não mama dali, diz o ditado. Quem pode, pode, deixa os acomodados que se incomodem. Minha saúde não é de ferro não. Mas meus nervos são de aço. Pra pedir silêncio eu berro, pra fazer barulho eu mesma faço, ou não. Mas pegar fogo nunca foi atração de circo. Mas de qualquer maneira. Pode ser um caloroso espetáculo, então. O palhaço ri dali, o povo chora daqui, e o show não para. E apesar dos pesares do mundo. Vou segurar essa barra. Minha saúde não é de ferro não. Mas meus nervos são de aço. Pra pedir silêncio eu berro, pra fazer barulho eu mesma faço, ou não. Suspenderam os jardins da Babilônia. E eu pra não ficar por baixo. Resolvi botar as asas pra fora, porque. Quem não chora daqui, não mama dali, diz o ditado. Quem pode, pode, deixa os acomodados que se incomodem",Rita Lee,297,7.6,Rock,Rock; Pop/Rock; MPB; Rock Alternativo; Jovem Guarda; Classic Rock; K-Pop/K-Rock; Bossa Nova; Hard Rock; New Wave; Pós-Punk; Disco; Clássico; Psicodelia; Axé; Forró; Punk Rock; Pop
Toda Cor,"O telefone tocou. Fui atender. Na madrugada. Quero estar com você. Eu preciso de você agora. Por favor meu bem não vá embora. O tempo vai passando nos relógios. Encontro os seus beijos toda hora. Segundo por segundo na memória. Toda cor. Me lembra os seus olhos. Eu sei que eu vou, eu quero te. Encontrar. Eu preciso de você agora. Por favor meu bem não vá embora",Titãs,228,8.9,Rock,Pop/Rock; Rock; Hard Rock; MPB; Pop; World Music; Punk Rock; Heavy Metal; Pós-Punk; Rock Alternativo; Axé; Velha Guarda; Funk Carioca; Electronica; Forró; J-Pop/J-Rock; Emocore; Country; Classic Rock; Post-Rock; R&B; Folk; Blues; Romântico; Hip Hop; Trilha Sonora; Gótico; Hardcore; Bossa Nova; Jazz; Reggae; Grunge; Pop/Punk; Jovem Guarda; Black Music; Funk
Baixa Essa Guarda,Num beijo molhado ninguém se conhece. No momento é só prazer. Depois de um adeus. Quando o dia amanhece eu começo a sofrer. Ai que desperta a paixão no meu peito. E acelera o meu coração. Então não tem jeito. E descubro pra nós a melhor solução(2x). Baixa essa guarda. Baixa essa guarda. Encurta a distância que existe entre eu e você. Vou te falar a verdade. Que meu coração te escolheu pra viver. Procurei.. não encontrei.... Mas todo amor... tem seu lugar. Achei o meu. Só quero me entregar. Baixa essa guarda...(3x),Grupo Revelação,188,13,Samba,Pagode; Samba; Romântico; Sertanejo; Samba Enredo; Axé; Forró; Soul Music; Folk; Surf Music; Disco; Funk; MPB; Funk Carioca; Black Music
Te Quero Só Pra Mim,"Eu sei, você não vai ligar. Vou esperar, ouvir sua voz. Eu sei que agora acabou. Tudo mudou entre nós. Quero dormir, tento dormir. Sonhar um sonho azul, azul, azul.... Eu te quero só pra mim. Te espero sempre aqui. Se você quiser. Sou tão egoísta, sim. Te quero só pra mim. Se você quiser. Por mais que eu tente me enganar e não chorar. Não posso fingir. Quando outro amor você tocar. Queima tão forte. Queima em mim. Quero esquecer, tento esquecer,. Sonhar um sonho azul, azul, azul.... REFRÃO",Wanessa Camargo,152,1.7,Pop,Dance; Romântico; Pop; Electronica; Pop/Rock; Tecnopop; Trilha Sonora; Hip Hop; Axé; Sertanejo; Funk; Black Music; Power-Pop; Rock; R&B; House; Funk Carioca; World Music; Jazz; Country; Infantil; Disco; Reggaeton; Hard Rock; J-Pop/J-Rock; Emocore; Forró; Folk; Fado; Rock Alternativo; Velha Guarda; Progressivo; Regional; Rap; Pop/Punk; Blues; Bossa Nova; Gótico; Gospel/Religioso; Pagode
Mera Ilusão,"Como é maravilhoso. Te encontrar de novo e poder te abraçar. Sentindo o seu corpo, o calor. E a mágia do amor que vem do seu olhar. Poder dizer te amo frente a frente. Matar esta saudade derepente. Fazer tudo aquilo novamente. O que a gente fez. Me entregar e te amar sem ter medida. Como se fosse o final de nossas vidas. Sem pensar que haverá a despedida. Como outra vez. Sei que é mera ilusão de um podre coração que tanto adora. E isso acaba dando em nada e ao fim da madrugada você vai embora. E como sempre acontece você vai e me esqueçe e eu fico sozinho. Sentindo a sua falta, querendo o seu carinho. Sentindo a sua falta, querendo o seu carinho...",João Carreiro & Capataz,147,2,Sertanejo,Sertanejo
Tira A Mão de Bolso,"Se você vier. Nosso samba vai dar pé. Vem no balanço da maré. Vou te dizer como é que é. Ta na avenida esperando por nós. Quando passar eu quero ouvir a tua voz. Se balançar atrás do trio, não é nada mal. Curta o calor desse verão, já é carnaval. Taí parado esperando o quê?. Tira a mão do bolso. Joga ela pra cima. Eu vou atrás do Harmonia. Que é pura adrenalina. Tira a mão do bolso. Joga ela pra cima",Harmonia do Samba,221,2.1,Samba,Axé; Samba; Pagode; Romântico; Electro Swing; Trilha Sonora; Pop/Rock; Rap; Bossa Nova
O Último Cigarro,"Ontem eu fumei meu último cigarro. Foram uns amigos que me aconselharam. Também não beber. Antes de pegar o carro. Sei que algumas promessas que fiz falharem. Quase todos os meus vícios. Consegui deixar pra trás. Sem artimanhas e artifícios. Na luta por um pouco. Na luta por um pouco de paz. Na luta por um pouco de paz. Tenho evitado comer carne humana. Tento frear impulsos primitivos canibais. Não como ninguém a mais de uma semana. Larguei quase tudo, fiz o que podia fazer. Eu sei não me iludo. Só não consigo. Só não consigo largar de você. Meu ponto fraco mais forte. Meu segredo profundo. Minha moeda da sorte. O meu amor vagabundo. Ela fala inglês sem sotaque (fuck you). E tem meu nome gravado em seu anel. E no samba ela sai de destaque. Na mocidade independente de Padre Miguel. Curte e também curte jazz. Ela me ensina a viver. Curte e também curte jazz. Ela sabe o que fazer. Vida curta vida breve. A vida light vida heavy. Vida longa vida leve. Eu vivo a vida, vida que segue. Aqui você paga o que você deve. Aqui você paga o que você deve. Aqui você colhe o que você planta. Aqui você lê o que você escreve. Um ódio o diabo o outro a santa",Blitz,57,1.3,Rock,Pop/Rock; Pop; Rock; New Wave; Hip Hop; Forró; Trilha Sonora; Hard Rock
Tudo Vale a Pena (Part. Buchecha),"Oh yeah. O que eu não faço nessa vida por te amar. Se alguém duvida faço questão de provar. Quando a gente ama tudo vale a pena. Dizer ""te amo"" é muito fácil de falar. Se é intenso é preciso demonstrar. Quando a gente ama tudo vale a pena. Atravessaria o deserto a pé. Eu remaria até contra a maré. Acreditaria com toda a minha fé. Num mundo sem traição. Colocaria a minha mão no fogo. Eu perderia para entrar no teu jogo. Eu gritaria até ficar rouca, e eu não to rouca não. Então prova que esse amor não têm limite. Ainda vou fazer com que acredite. Esse amor comprove, prova que tudo é possível. Um dia você vai saber que eu amo você. Saiba que esse amor não têm limite. Ainda vou fazer com que acredite. Esse amor comprove, prova que tudo é possível. Um dia você vai saber que eu amo você",Ludmilla,53,6.5,Pop,Funk Carioca; Hip Hop; Pop; Dance; Sertanejo; Black Music; Axé; House; Electronica; Electro Swing; Forró; Romântico; R&B; Country; Chillout; Trance; Clássico; Rap; Reggae; Blues; Pagode; Fado; Post-Rock; Heavy Metal; Folk; Trilha Sonora; Gótico; Disco; Jazz; Rock; MPB
Se o Presente Não Tem Você,"Ahh aah aah. Não quero chegar ao fim da minha vida. Para realizar o que não fiz. O melhor que pude eu tenho que ter atitude. Não quero chegar ao fim da minha vida. Para decidir ser feliz. O melhor que posso tirar de mim o que não gosto. Quando te vi pertinho de mim. Sem ser meu andando na rua. Tive um Déjà-vu de como eu seria. Melhor sendo sua. Não dá pra rebobinar, não dá pra refazer. O presente não tem bom futuro. Se o presente não tem você. Não dá pra rebobinar, não dá pra refazer. O presente não tem bom futuro. Se o presente não tem você",Vanessa da Mata,109,5,Pop,Romântico; MPB; Pop; Trilha Sonora; Reggae; Psicodelia; Músicas Gaúchas; Fado; Indie; Funk Carioca; R&B; Gótico; Sertanejo; Blues; Soul Music; Axé; Dance; Pagode; Surf Music; Bossa Nova; Funk
Lua Vem Me Ver,"Pintou uma dor, pintou um sufoco, ah!. Que só o amor pode curar e ver. Oh! lua!. Que bom que vem me ver. Oh! lua!. As cinzas do cigarro, me faz empoeirar, sem ela.. Se ela fugir, eu morro de sufoco. Eu vou gritar feito maluco. Sua importância em mim. Se ela voltar, só eu direi. Se foi tão bom tê-la de novo. Se ela voltar, o que vou fazer. Se foi ruim ficar sem ela. Se ela fugir, eu morro de sufoco. Eu vou gritar feito maluco. Sua importância em mim",Art Popular,184,3.2,Samba,Pagode; Samba; Romântico; Dance; Pop; Hip Hop; Power-Pop; Hard Rock; Bossa Nova; Rap; Trilha Sonora; Sertanejo
Esse Filme Eu Já Vi,"Tô na Rua. Tô na Rua. Tô na rua fim de semana. Não venha me pôr medo. Eu já saio um rochedo. Não te vi, não te conheço. Você tá falando grego. Esse filme eu já vi. Tô na rua. Tô na rua. Em toda esquinha tem cenário. E eu visível de otário. E ele servindo a nossa dor. Anoiteceu na minha tela. Pode apagar seu barco à vela. Esse filme eu já vi. Amanhaceu lá na calçada. Morreu de amor ou crackeada. De porrada ou viciada. Passo então a navalha na noite. Fatiando o que eu não vi. Passo então a navalha na noite. Esse filme eu já vi. Anoiteceu na minha garganta. Um mistério afogado frente à luz. Frente ao estado. Frente à cara do guri. Dei mais dois pra não sorrir. Esse filme eu já vi. Dei mais dois pra conhecer a vida. Esse filme eu não vi. Tô na rua...",Cássia Eller,141,7.5,Rock,Rock; MPB; Pop/Rock; Pop; Romântico; Samba; Country; Classic Rock; Pagode; Gospel/Religioso; Black Music; Hip Hop; Funk; Reggae; Blues; Axé; Sertanejo; Punk Rock; Bossa Nova; Dance; Jazz
Chamada a Cobrar,Hoje o meu telefone tocou bem cedinho. ao me despertar. Notei que era interurbano. pois a ligação chamava a cobrar. Assim quando completou essa ligação. notei sem demora. A voz de um ex amor que há muito tempo. tinha ido embora. Ela me falou chorando. ó meu grande amor por Deus me ajude. Nos braços de um canalha. eu perdi a paz e a minha saúde. Meu coração magoado. todo o meu passado me fez recordar. Quando a gente ama a distância encurta. e a saudade expande. no primeiro vôo para Campo Grande. eu juro querida que vou te buscar,Lourenço & Lourival,360,1,Sertanejo,Sertanejo
Vá Se Tratar Desse Ciúme,"Me apaixonei pensando que você seria. aquele amor dos sonhos, que acordado eu tive. mudou de repente da noite pro dia. meu anjo da guarda virou detetive. quer saber de tudo se saio se chego. pra quem é que eu ligo. com quem é que eu ando. eu me descontrolo e controlado sendo. não estou devendo, mas estou pagando. afirma que vê, garante que sente. mancha de batom e cheiro de perfume. desculpe a franqueza você está doente. vá se tratar desse ciume. levantar suspeita tem sido seu mérito. me acusa sem provas do que nem si deu. a nossa conversa parece um inquérito. de todo culpado pra você sou eu. revira meus bolsos, abre meus emails. tô de saco cheio e de coração seco. quer me dar carão e receber carinho. estou no caminho de pegar o beco. afirma que vê, garante que sente. mancha de batom e cheiro de perfume. desculpe a franqueza você está doente. vá se tratar desse ciume",Matogrosso e Mathias,275,4,Sertanejo,Sertanejo
Vai Por Mim,"Deixa a dor passar. Por enquanto fica aí. Sem me procurar. Melhor não insistir. Me ofendeu demais. Foi falando sem pensar. Eu fui incapaz. Até de argumentar. Acho que um tempo separados. Vai fazer bem pra nós dois, é minha opinião. Vai saber se é esse o plano, e voltaremos. Preparados pra encarar qualquer situação. Um ponto pra razão. Vai por mim quando essa dor passar. É certeza que a saudade vem. Faz assim nada de me ligar. Vai doer eu sei, mas tudo bem. Não quero nada além de ver. Teu sorriso alegre com mais cor. Assumo o risco de te perder. Esse tempo é só pra ver se existe amor. Se existe amor. Se existe amor",Péricles,102,6.8,Samba,Romântico; Pagode; Samba; Sertanejo; Samba Enredo; Funk Carioca; Electronica; Forró; MPB; Pop; Rock; Pop/Rock; Black Music; Funk; Axé
